tDec	storage
1992.74863387978	0
1993	0.529838024626011
1993.08493150685	0.710914523664936
1993.16164383562	0.478082277087373
1993.32876712329	0.377309634238866
1993.41369863014	0.626593647361478
1993.49589041096	0.698260941579386
1993.58082191781	0.598665201016473
1993.66575342466	0.246313623425291
1994.16164383562	0.113303489578142
1994.24657534247	0.598283823173321
1994.32876712329	0.692842375576636
1994.49589041096	0.432265779023308
1994.58082191781	0.111444848788864
1994.66575342466	-0.197350090477649
1994.74794520548	-0.704712185930175
1995.08493150685	0.100008103184725
1995.16164383562	0.0621122943649934
1995.24657534247	0.349229689172493
1995.32876712329	0.684524931769889
1995.41369863014	0.704381204994747
1995.49589041096	0.624438077826276
1995.58082191781	0.445516311766734
1995.66575342466	-0.111793251382325
1995.74794520548	-0.393986918963758
1996.08469945355	0.0408211099783108
1996.16393442623	0.0831301467205651
1996.3306010929	0.56134164201987
1996.41530054645	0.692622932379192
1996.49726775956	0.500595469547418
1996.58196721311	0.185408387999668
1998.24657534247	-0.0832690523258414
1998.41369863014	0.69476825580453
1998.49589041096	0.554299068938024
1998.58082191781	0.243437919219004
1998.66575342466	-0.11464429947333
1998.74794520548	-0.485045089680754
1998.83287671233	-0.694293881841667
1999.08493150685	0.130901902411843
1999.32876712329	0.261683557643942
1999.41369863014	0.5363010541313
1999.49589041096	0.395782006931606
1999.58082191781	0.0121810442558028
1999.74794520548	-0.683862976937376
1999.83287671233	-0.864768678212293
2000	-0.365013626212795
2000.08469945355	-0.677722256397169
2000.16393442623	-0.734721309598933
2000.24863387978	-0.0255574599835757
2000.3306010929	0.148476788672052
2000.41530054645	0.211180891159611
2000.58196721311	-0.184578679639645
2000.66666666667	-0.493114862547442
2000.74863387978	-0.710823802028157
2001	0.0667643650536273
2001.08493150685	0.0119606836880785
2001.16164383562	0.227603821391112
2001.24657534247	0.258879153697139
2001.41369863014	0.625861057104016
2001.49589041096	0.609009451331305
2001.58082191781	0.297664915817494
2001.66575342466	-0.244573711880738
2001.74794520548	-0.614213147196288
2001.83287671233	-0.816321313204021
2002	0.0348011181009672
2002.08493150685	-0.030293297460008
2002.24657534247	0.525198240275865
2002.32876712329	0.726410595844714
2002.49589041096	0.458231762754497
2002.58082191781	0.208306944030292
2002.66575342466	-0.318109158274598
2002.74794520548	-0.727994806451304
2002.83287671233	-0.799632534326503
2003	-0.650651284098383
2003.32876712329	0.6297625926695
2003.66575342466	-0.441980265279864
2004.08469945355	-0.0699675769701781
2004.16393442623	-0.170959197760454
2004.24863387978	0.0189538740915231
2004.3306010929	0.669054322032427
2004.41530054645	0.704012202230016
2004.66666666667	-0.258417904897618
2005.32876712329	0.638743979548372
2005.41369863014	0.701600208475279
2005.49589041096	0.523064246013685
2005.58082191781	0.143900070702737
2005.66575342466	-0.190971434277144
2005.74794520548	-0.335711870183917
2006.08493150685	0.62579826917005
2006.16164383562	0.227527827167507
2006.24657534247	0.313469236453863
2006.32876712329	0.729120692837849
2006.41369863014	0.541178598231892
2006.49589041096	0.641823399294875
2006.58082191781	0.381188427587956
2006.66575342466	-0.034869541489985
2006.74794520548	-0.175991966649762
2007	-0.32557129901326
2007.16164383562	-0.310155770673585
2007.32876712329	0.533573930535293
2007.41369863014	0.489327357735248
2007.49589041096	0.413468621443241
2007.58082191781	-0.0502771400294729
2007.66575342466	-0.487721591932863
2008.3306010929	-0.867916009549895
2008.41530054645	-0.728397155765872
2008.49726775956	-0.693726403022517
2008.58196721311	-0.73227900037364
2008.74863387978	-0.843780610516721
2009.24657534247	-0.804167585202859
2009.32876712329	-0.800116293964694
2009.41369863014	-0.710020202572237
2009.49589041096	-0.799131653468568
2009.58082191781	-0.721993245869489
2009.66575342466	-0.812522866229269
2009.83287671233	-0.365013626212795
2010.16164383562	0.107981703386429
2010.24657534247	0.369957432171486
2010.32876712329	0.71117036031562
2010.41369863014	0.489327357735248
2010.49589041096	0.223078534894189
2010.58082191781	0.0380168366573553
2010.66575342466	-0.280561961923919
2011.24657534247	0.125374856941251
2011.32876712329	0.687401820012581
2011.41369863014	0.627151890944924
2011.49589041096	0.3132684521013
2011.58082191781	-0.0515562865535083
2011.66575342466	-0.400013896607087
2011.74794520548	-0.698373790818006
2011.83287671233	-0.794753200011266
2012.41530054645	-0.79928448045031
2012.49726775956	-0.806591106522117
2012.58196721311	-0.735553761117288
2012.66666666667	-0.835804856494554
2012.74863387978	-0.867916009549895
2012.83333333333	-0.823657681060626
2013.08493150685	0.0498743940197881
2013.16164383562	0.293126225678098
2013.24657534247	0.222559902388579
2013.32876712329	0.671646782232935
2013.41369863014	0.65318622509018
2013.49589041096	0.319776526985179
2013.58082191781	-0.0722715808377401
2013.66575342466	-0.468775343864175
2013.74794520548	-0.730058665940194
2013.83287671233	-0.755822298669301
2014	-0.314959468219908
2014.08493150685	-0.278703201622823
2014.16164383562	0.284630546958013
2014.24657534247	0.569924767047498
2014.32876712329	0.673881128826046
2014.41369863014	0.616139323367416
2014.49589041096	0.326334432064829
2014.58082191781	0.00341968470202247
2014.66575342466	-0.362904785201088
2014.74794520548	-0.664375647976834
2014.83287671233	-0.313193787686595
2014.91506849315	-0.628296702347847
2015.08493150685	-0.641334146522152
