tDec	storage
1993	0
1993.08493150685	0.0982057287984936
1993.16164383562	-0.0826673844158461
1993.24657534247	-0.184806066611418
1993.32876712329	-0.163689620686154
1993.49589041096	-0.428347330943625
1993.58082191781	-0.355976771681924
1993.66575342466	-0.299746842832985
1993.74794520548	-0.17676738305534
1993.83287671233	-0.086898679336955
1993.91506849315	-0.172943629412928
1994	-0.161887129959522
1994.08493150685	0.10508932819789
1994.16164383562	-0.0635359644562674
1994.24657534247	-0.141627713947916
1994.41369863014	-0.176093996686495
1994.66575342466	-0.220096149635639
1994.74794520548	-0.176323471500493
1994.83287671233	-0.058455499798629
1994.91506849315	-0.0652794514546654
1995	-0.0652794514546654
1995.08493150685	0.159906743993078
1995.16164383562	-0.0751951245097086
1995.24657534247	-0.0602659801639572
1995.32876712329	-0.121732296093225
1995.49589041096	-0.291569638541311
1995.74794520548	-0.129758388764982
1995.83287671233	-0.15947469032705
1995.91506849315	-0.0458004812763706
1996	-0.0407286557261965
1996.16393442623	-0.094772697183249
1996.24863387978	-0.230636425528714
1996.3306010929	-0.280273949859587
1996.41530054645	-0.3185874749624
1996.49726775956	-0.324899283411616
1996.58196721311	-0.346378592961004
1996.74863387978	-0.116577130449933
1996.83333333333	-0.0429346911514933
1996.91530054645	-0.167064482425477
1997	-0.161319451097709
1997.08493150685	0.125326852481161
1997.16164383562	-0.113666216059125
1997.24657534247	-0.128692340733026
1997.41369863014	-0.219393085943035
1997.49589041096	-0.362619767033895
1997.58082191781	-0.413704965580229
1997.66575342466	-0.409219897944926
1997.74794520548	-0.163674564518382
1997.83287671233	-0.0858429021385384
1997.91506849315	-0.0385258473530762
1998.08493150685	-0.197444667329139
1998.16164383562	-0.285833738247246
1998.24657534247	-0.387620307834385
1998.32876712329	-0.547371759442571
1998.41369863014	-0.571646118895161
1998.49589041096	-0.415162196185864
1998.74794520548	-0.156404879256631
1998.83287671233	-0.160269091287871
1998.91506849315	-0.050988055787768
1999	0.0493643238535139
1999.08493150685	-0.0291394472546334
1999.16164383562	-0.252421694626501
1999.24657534247	-0.302011018325596
1999.32876712329	-0.345261165852639
1999.49589041096	-0.465916827724379
1999.58082191781	-0.369632656235445
1999.66575342466	-0.265741400546145
1999.74794520548	-0.200069483820836
1999.83287671233	-0.165119462542815
1999.91506849315	-0.319629426952317
2000	-0.332135878457176
2000.08469945355	-0.370388088491188
2000.16393442623	-0.486421771837178
2000.24863387978	-0.551144346930595
2000.3306010929	-0.550877509723206
2000.41530054645	-0.513973675030592
2000.58196721311	-0.540565191234531
2000.66666666667	-0.50171460464818
2000.74863387978	-0.194045115271866
2000.83333333333	-0.143797149561177
2000.91530054645	-0.0706852548584509
2001	-0.166633526109731
2001.08493150685	-0.27886837739475
2001.16164383562	-0.375980272287319
2001.24657534247	-0.414540957807327
2001.41369863014	-0.505359912891837
2001.49589041096	-0.561552302259484
2001.58082191781	-0.497538201312781
2001.74794520548	-0.274118510059172
2002	-0.238873303459682
2002.16164383562	-0.536025603218528
2002.49589041096	-0.789015869568388
2002.66575342466	-0.504111506070689
2002.74794520548	-0.354720381331896
2003	-0.224323902630142
2003.24657534247	-0.448018847573115
2003.66575342466	-0.434382277694263
2003.74794520548	-0.279573662652973
2003.83287671233	-0.261574681677988
2003.91506849315	-0.163569168310176
2004.08469945355	-0.262573047675181
2004.41530054645	-0.64561584360648
2004.58196721311	-0.575606762431954
2004.66666666667	-0.637114574103899
2004.74863387978	-0.31405137482385
2004.91530054645	-0.134597433858272
2005	-0.235974985154046
2005.08493150685	-0.289532567338333
2005.16164383562	-0.525131322021205
2005.24657534247	-0.457662692857445
2005.32876712329	-0.578658814894564
2005.41369863014	-0.633525678623751
2005.49589041096	-0.645733776264585
2005.58082191781	-0.632683550212624
2005.66575342466	-0.514481123496765
2005.74794520548	-0.373662188652123
2005.83287671233	-0.20085823583467
2005.91506849315	-0.34449907688194
2006	-0.367314779310153
2006.08493150685	-0.495499307011532
2006.16164383562	-0.41094439083753
2006.24657534247	-0.580843795555955
2006.32876712329	-0.655285573689812
2006.41369863014	-0.583444460933147
2006.66575342466	-0.527658441664655
2006.83287671233	-0.336969745539678
2006.91506849315	-0.1444657828724
2007.08493150685	-0.166513243339418
2007.16164383562	-0.466619184341503
2007.24657534247	-0.549028079385485
2007.32876712329	-0.456172537788768
2007.49589041096	-0.509821215293193
2007.66575342466	-0.34006593322696
2007.83287671233	-0.462773322707911
2007.91506849315	-0.446506313135772
2008	-0.58693848628383
