tDec	storage
1992.83333333333	0
1993.32876712329	0.0975390164021891
1993.41369863014	0.0984891667770091
1993.49589041096	0.0854260189308136
1993.83287671233	0.204516113285344
1994.24657534247	0.173269067720928
1994.32876712329	0.204677001074835
1994.58082191781	0.165315990516784
1994.74794520548	0.174654042675335
1994.83287671233	0.170867689045201
1995.49589041096	0.245190759590916
1995.58082191781	0.22424328823387
1995.66575342466	0.212398193715129
1995.74794520548	0.211840818494483
1995.83287671233	0.245190759590917
1996.3306010929	0.236100069064348
1996.41530054645	0.228968937991226
1996.49726775956	0.233162528213693
1996.58196721311	0.178504396026885
1996.66666666667	0.170107579539629
1997.32876712329	0.206524666632821
1997.74794520548	0.159116409421395
1997.83287671233	0.156490723770005
1998.24657534247	0.245190759590905
1998.41369863014	0.207126158602318
1998.49589041096	0.200603639063962
1998.58082191781	0.168923476102471
1998.66575342466	0.164719938929218
1998.74794520548	0.158686691535265
1998.83287671233	0.158557721140384
1999.32876712329	0.166421528316538
1999.41369863014	0.167228263156107
1999.49589041096	0.14178890872504
1999.58082191781	0.116471627090361
1999.66575342466	0.0966348829978548
1999.74794520548	0.0878990288710018
2000.3306010929	0.108644093547529
2000.41530054645	0.0999113952044021
2000.58196721311	0.0274792694190285
2000.66666666667	-0.00215072673222961
2000.74863387978	0.0555367290802382
2000.83333333333	-0.0288657804809775
2001.24657534247	0.0817686897362444
2001.32876712329	0.00798538510227471
2001.41369863014	0.0329001788390967
2001.49589041096	-0.0525350414698436
2001.58082191781	-0.0863673377308035
2001.66575342466	-0.108778067597926
2001.74794520548	-0.15319696288269
2001.83287671233	-0.138377235860433
2002.24657534247	-0.100488326257184
2002.32876712329	0.0332773119474389
2002.49589041096	-0.0299870365821243
2002.58082191781	-0.0668564154801758
2002.66575342466	-0.0872454907724678
2002.74794520548	-0.10448861420981
2002.83287671233	-0.107523882938792
2003.32876712329	0.0423986831211637
2003.49589041096	0.0428739995353455
2003.74794520548	-0.0468186859463059
2004.24863387978	0.153031058062895
2004.3306010929	0.114489920521836
2004.41530054645	0.0949177760337768
2004.49726775956	0.0717923848372085
2004.58196721311	0.056102383701864
2004.66666666667	0.0415525241676818
2004.74863387978	0.00530165935872146
2004.83333333333	0.0161078597679796
2005.24657534247	0.08697901920609
2005.32876712329	0.11435141224392
2005.41369863014	0.104244145012671
2005.49589041096	0.0994851028101482
2005.58082191781	0.077494858874057
2005.66575342466	0.0451911086281634
2005.74794520548	0.14517809232545
2005.83287671233	-0.00215072673230277
2006.24657534247	0.0500528782786415
2006.32876712329	0.115366381689352
2006.41369863014	0.0907461118412973
2006.49589041096	0.0825509960023001
2006.58082191781	0.0490113768561707
2006.66575342466	0.0372459208849651
2006.74794520548	0.110599234173136
2006.83287671233	0.0184494194874045
2007.32876712329	0.0765075211954448
2007.41369863014	0.0504168869053761
2007.49589041096	0.0669338905499995
2007.58082191781	0.0527505967181629
2007.66575342466	0.000579430056030998
2008.24863387978	0.0345143519533539
2008.3306010929	0.0190051523348274
2008.41530054645	0.0360159752932943
2008.49726775956	0.0166106459604911
2008.58196721311	-0.0143895115349775
2008.66666666667	-0.0412533482521181
2008.74863387978	-0.0142144374073986
2008.83333333333	-0.0727671998150293
2008.91530054645	-0.0449833352090615
2009	-0.0439246913603351
2009.08493150685	-0.012087083762734
2009.16164383562	-0.0354496080963577
2009.24657534247	-0.026963801202181
2009.32876712329	0.0305768630078337
2009.41369863014	0.0134730179486636
2009.49589041096	0.0133605524618239
2009.58082191781	-0.0161935454504551
2009.66575342466	-0.0397148203591847
2009.74794520548	-0.0527337578883002
2009.83287671233	-0.0471001339025462
2009.91506849315	-0.0407477759492347
2010	0.00069215149894683
2010.08493150685	0.0134979045563531
2010.16164383562	-0.0184670207820813
2010.24657534247	0.0770507834553863
2010.32876712329	0.0742792785165938
2010.41369863014	0.051611039280121
2010.49589041096	0.0403866341555302
2010.58082191781	0.016331389579967
2010.66575342466	0.0381194632408399
2010.74794520548	0.0135854551464595
2010.83287671233	-0.0239206184011697
2010.91506849315	-0.0301472513254307
2011	-0.0354496080963575
2011.08493150685	-0.0280251220538358
2011.16164383562	-0.0354496080963575
2011.24657534247	0.0241902305570438
2011.32876712329	0.0364441420317176
2011.41369863014	0.041975788343901
2011.49589041096	0.0298721983755104
2011.58082191781	0.0794149286118568
2011.66575342466	-0.0535297119573242
2011.74794520548	-0.0274996861923662
2011.83287671233	-0.0703906467604943
2011.91506849315	-0.00250511041459077
2012	0.00389107077470538
2012.08469945355	-0.0152778480082876
2012.16393442623	-0.0152778480082876
2012.24863387978	0.160703921232357
2012.3306010929	0.06869218058893
2012.41530054645	0.0545066329582352
2012.49726775956	0.0333311635697123
2012.58196721311	0.0189496096611875
2012.66666666667	-0.014209543564212
2012.74863387978	-0.00872821676580968
2012.83333333333	-0.00701524983955555
2012.91530054645	0.00815889737172443
2013	-0.00995901694036568
2013.08493150685	0.0263310188074708
2013.16164383562	0.0284725905187935
2013.24657534247	0.0620294207434276
2013.32876712329	0.0762604002697711
2013.41369863014	0.0786772560787157
2013.49589041096	0.0587678393119783
2013.58082191781	0.0200591752304771
2013.66575342466	0.0294380311917918
2013.74794520548	0.0120651573378211
2013.83287671233	-0.0140896086531491
2013.91506849315	0.0124297250551672
2014	0.0124297250551672
2014.08493150685	-0.000373785972820159
2014.16164383562	0.0488573434025341
2014.24657534247	0.0839173139376843
2014.32876712329	0.060401181389811
2014.41369863014	0.0594320173896047
2014.49589041096	0.0239215579715991
2014.58082191781	0.0164431128938378
2014.66575342466	-0.0252127651109131
2014.74794520548	0.0472357670189619
2014.83287671233	-0.0274377033632007
2014.91506849315	0.00709166059077957
2015	0.000692151498925849
2015.08493150685	0.0188416619482102
2015.16164383562	0.0585390444574888
2015.24657534247	0.0429267837721632
2015.32876712329	0.0717425268928244
2015.41369863014	0.0744777244875127
2015.49589041096	0.0553823492287881
2015.58082191781	0.0423458414394615
2015.66575342466	0.0116701575636206
2015.74794520548	0.157525040887619
2015.83287671233	0.0543003598230002
2015.91506849315	0.0134979045563318
2016	0.0338299730625194
2016.08469945355	0.0682377966237985
2016.16393442623	0.0628474747503492
2016.24863387978	0.118492550233843
2016.3306010929	0.12727700053403
2016.41530054645	0.135980448443783
2016.49726775956	0.0716926642157777
2016.58196721311	0.0688927500137874
2016.66666666667	0.0751716998710203
2016.74863387978	0.0632472590461373
2016.83333333333	0.0858632473979763
2016.91530054645	0.0650029627036098
2017	0.0434858573908944
2017.08493150685	0.119177780365416
2017.16164383562	0.132265913222271
2017.24657534247	0.148505567062245
2017.32876712329	0.191117731144182
2017.41369863014	0.186099763371822
2017.49589041096	0.157654215249427
2017.58082191781	0.154417141603649
2017.66575342466	0.140993993242377
2017.74794520548	0.140242313006878
2017.83287671233	0.0762604002697611
2017.91506849315	0.0866054424214651
2018	0.115911131493983
2018.08493150685	0.146484350988311
2018.16164383562	0.133358163357158
2018.24657534247	0.188572097041202
2018.32876712329	0.225847808652338
2018.41369863014	0.191527458162835
2018.49589041096	0.179171816049765
2018.58082191781	0.158557721140314
2018.66575342466	0.147544139079547
2018.74794520548	0.135623969562562
2018.83287671233	0.128676106872878
2018.91506849315	0.10395151967252
2019	0.144294175408459
2019.08493150685	0.123536644230166
2019.16164383562	0.134450657676975
2019.24657534247	0.187460626895769
2019.32876712329	0.213829526312687
2019.41369863014	0.203026213331696
2019.49589041096	0.183162810004551
2019.58082191781	0.172595857342398
2019.66575342466	0.154806443287736
2019.74794520548	0.142891291986027
2019.83287671233	0.131733900019844
2019.91506849315	0.0952712137771087
2020	0.0931034180866532
2020.08469945355	0.111558906646932
2020.16393442623	0.105037592315258
2020.24863387978	0.181128624066218
2020.3306010929	0.194348134662632
2020.41530054645	0.196141003334675
2020.49726775956	0.178086928491976
2020.58196721311	0.165911508210724
2020.66666666667	0.148461897213109
