tDec	storage
1998	0
1998.08493150685	-0.000519353978784743
1998.16164383562	-0.000502857267467863
1998.24657534247	0.00100580133980011
1998.66575342466	-9.15033039623578e-05
1998.74794520548	-0.000133480750564466
1998.83287671233	-0.000347188368647321
1998.91506849315	-0.00061566672931558
1999	-0.000151889656544179
1999.08493150685	0.000100040870297822
1999.58082191781	0.00417957120164386
1999.66575342466	0.00170332997427606
1999.74794520548	0.00154480876922376
1999.83287671233	8.3867238667159e-06
1999.91506849315	-0.000164316762297441
2000	-0.000111216560430077
2000.08469945355	0.000165261296976276
2000.16393442623	0.000402524059880025
2000.3306010929	0.00142010284366239
2000.58196721311	0.00132549982475304
2000.74863387978	0.00154207597732658
2000.83333333333	-5.6227614309363e-05
2000.91530054645	0.000233596264289604
2001	-0.000109485062807853
2001.08493150685	0.000518898217476919
2001.16164383562	0.000294425012212383
2001.24657534247	0.000734388257595393
2001.32876712329	0.00323024517657207
2001.58082191781	-0.000305569423359177
2001.66575342466	0.00170243847038193
2001.74794520548	0.00113587720087676
2001.83287671233	-0.000123283238840301
2001.91506849315	-4.79217621985536e-05
2002	0.000177505126329448
2002.08493150685	0.000529749241473864
2002.16164383562	-0.000592298278154537
2002.24657534247	0.00552239366714053
2002.58082191781	0.000371732144672594
2002.66575342466	0.00280778451649366
2002.83287671233	0.00171895902061964
2002.91506849315	-0.000358217822948456
2003	0.000383527263406985
2003.08493150685	0.000465040716682454
2003.16164383562	0.000404732847804619
2003.24657534247	-0.000365164821671379
2003.58082191781	0.00150465027862439
2003.66575342466	0.00102844612344168
2003.74794520548	0.0020655991643174
2003.83287671233	2.49023526932199e-05
2003.91506849315	0.000243772193355983
2004	-2.27108738807337e-05
2004.08469945355	9.51249375516056e-05
2004.16393442623	0.000396241259786118
2004.3306010929	0.0265839333377454
2004.58196721311	0.6107020688128
2004.66666666667	0.670084089912106
2004.74863387978	0.637106893897797
2004.83333333333	0.644623723830758
2004.91530054645	0.608975197546279
2005	0.495194445156202
2005.08493150685	0.431515515206254
2005.16164383562	0.237400669331658
2005.24657534247	0.162891400280776
2005.58082191781	0.670084089912106
2005.66575342466	0.526318675164619
2005.74794520548	0.470232778455694
2005.83287671233	0.447900571428694
2005.91506849315	0.6492409733087
2006	0.655011440009033
2006.08493150685	0.647776040452707
2006.16164383562	0.55033206140083
2006.24657534247	0.397039872812213
2006.32876712329	0.173594204084749
2006.58082191781	0.613066644903205
2006.66575342466	0.560003257682683
2006.74794520548	0.670084089912106
2006.83287671233	0.648846068222833
2006.91506849315	0.603546863348269
2007	0.636772192859245
2007.08493150685	0.439857788996203
2007.16164383562	0.167792434803484
2007.24657534247	0.114813914196162
2007.32876712329	0.13204618371645
2007.66575342466	0.154174799931235
2007.74794520548	0.138152551697725
2007.83287671233	0.291483993969338
2007.91506849315	0.239740929266882
2008	0.190311898781051
2008.08469945355	0.12244333825311
2008.16393442623	0.1077491629992
2008.24863387978	0.160042245624239
2008.58196721311	0.488299597271834
2008.66666666667	0.530527721722998
2008.74863387978	0.37996319262487
2008.83333333333	0.459735438745949
2008.91530054645	0.480078182060092
2009	0.447780267021662
2009.08493150685	0.291298664207975
2009.16164383562	0.22529114047142
2009.24657534247	0.178783340323995
2009.66575342466	0.520352758918457
2009.74794520548	0.382031399751358
2009.83287671233	0.67005734024325
2009.91506849315	0.633369328927231
2010	0.475326755351234
2010.08493150685	0.331150983108301
2010.16164383562	0.297606113020487
2010.24657534247	0.186296551533555
2010.83287671233	0.317092498434445
2010.91506849315	0.297020742825045
2011	0.304669394587319
2011.08493150685	0.197992383386902
2011.16164383562	0.152504434980071
2011.66575342466	0.38547057016375
2011.74794520548	0.511627302854546
2011.83287671233	0.605456732942355
2011.91506849315	0.616401823988233
2012	0.455085890033945
2012.08469945355	0.397376368235363
2012.16393442623	0.323020566807462
2012.66666666667	0.194211295782338
2012.74863387978	0.13871892241171
2012.83333333333	0.119703062288734
2012.91530054645	0.131359038922803
2013	0.258764254119609
2013.08493150685	0.221341982191029
2013.16164383562	0.172958571123738
2013.24657534247	0.125804139112555
2013.32876712329	0.12914745519644
2013.58082191781	0.239636852492639
2013.66575342466	0.59998927492463
2013.74794520548	0.517022138487393
2013.83287671233	0.497339537765552
2013.91506849315	0.49548581368804
2014	0.434562694298999
2014.08493150685	0.373868815946762
2014.16164383562	0.297537740656887
2014.24657534247	0.129380923049835
2014.58082191781	0.670084089912106
2014.66575342466	0.521902046321271
2014.74794520548	0.519182490696993
2014.83287671233	0.529833641736169
2014.91506849315	0.396590289965448
2015	0.304774679516666
2015.08493150685	0.212775405613417
2015.16164383562	0.156550546796138
2015.24657534247	0.106788960260496
2015.58082191781	0.411179919357789
2015.66575342466	0.565277809260769
2015.74794520548	0.604753414904696
2015.83287671233	0.617501292140994
2015.91506849315	0.468501103819108
2016	0.285058631810457
2016.08469945355	0.221444583652512
2016.16393442623	0.143508333406451
2016.24863387978	0.12805160010669
2016.3306010929	0.129929119960216
2016.58196721311	0.278572395016972
2016.66666666667	0.206371315039302
2016.74863387978	0.504707732621856
2016.83333333333	0.514964003046769
2016.91530054645	0.49684410542228
2017	0.490380148024498
2017.08493150685	0.408442164495149
2017.16164383562	0.298296220390211
2017.24657534247	0.158166844480074
2017.32876712329	0.146574921781934
2017.66575342466	0.192913503295771
2017.74794520548	0.516990805344734
2017.83287671233	0.659134921087151
2017.91506849315	0.624742721263167
2018	0.484011516855986
2018.08493150685	0.33916009877871
2018.16164383562	0.244795480007575
2018.24657534247	0.178840989559063
2018.32876712329	0.152984110185579
2018.41369863014	0.184390336403426
2018.49589041096	0.302465601137934
2018.58082191781	0.233491434751044
2018.66575342466	0.213137684643664
2018.74794520548	0.492606565072441
2018.83287671233	0.63239009247053
2018.91506849315	0.505327095630418
2019	0.311064205709642
2019.08493150685	0.227342453682416
2019.16164383562	0.15794132231282
2019.24657534247	0.11764236096696
2019.32876712329	0.0559038673205265
2019.41369863014	0.196778771960273
2019.49589041096	0.381465869718266
2019.58082191781	0.349905856479601
2019.66575342466	0.467230506024609
2019.74794520548	0.520796862436423
2019.83287671233	0.51073155988188
2019.91506849315	0.578628167792607
2020	0.498373441832952
2020.08469945355	0.276467939666319
2020.16393442623	0.181108136602942
2020.24863387978	0.135073169782988
2020.3306010929	0.059460705935182
2020.41530054645	0.614842004569557
2020.49726775956	0.273504294162011
2020.58196721311	0.316945228870593
2020.66666666667	0.187380762197593
