tDec	storage
1995.41369863014	0
1995.49589041096	0.764198698064442
1995.58082191781	1.69215426000032
1995.66575342466	0.327513727742258
1995.74794520548	3.05679479225839
1995.83287671233	3.82099349032283
1996	3.8755791116131
1996.08469945355	3.38430852000003
1996.16393442623	2.7838666858064
1996.24863387978	3.16596603483893
1996.3306010929	2.72928106451613
1996.41530054645	3.05679479225839
1996.58196721311	3.27513727741948
1996.74863387978	5.24021964387117
1996.83333333333	6.2227608270967
1996.91530054645	6.38651769096752
1997	6.11358958451615
1997.08493150685	5.34939088645171
1997.16164383562	4.31226408193529
1997.32876712329	4.47602094580672
1997.41369863014	4.14850721806447
1997.49589041096	3.54806538387085
1997.58082191781	2.83845230709668
1997.66575342466	2.62010982193558
1997.74794520548	2.62010982193558
1997.83287671233	4.03933597548392
1998	6.60486017612923
1998.08493150685	7.20530201032285
1998.16164383562	7.53281573806449
1998.24657534247	6.6594457974195
1998.32876712329	6.2227608270967
1998.49589041096	6.05900396322588
1998.58082191781	5.78607585677452
1998.66575342466	5.67690461419335
1998.74794520548	5.45856212903226
1998.83287671233	6.98695952516114
1998.91506849315	6.05900396322588
1999	6.60486017612923
1999.08493150685	4.31226408193529
1999.24657534247	4.58519218838727
1999.32876712329	3.8755791116131
1999.41369863014	4.47602094580672
1999.49589041096	3.60265100516112
1999.58082191781	3.4388941412903
1999.66575342466	3.76640786903256
1999.83287671233	4.36684970322556
1999.91506849315	5.73149023548362
2000	3.82099349032283
2000.08469945355	3.98475035419365
2000.16393442623	2.45635295806477
2000.24863387978	1.63756863870943
2000.3306010929	2.29259609419333
2000.41530054645	3.49347976258057
2000.58196721311	0.272928106451366
2000.66666666667	1.25546928967752
2000.74863387978	1.0917124258067
2000.83333333333	2.94762354967722
2000.91530054645	2.83845230709668
2001.08493150685	4.530606567097
2001.24657534247	2.40176733677449
2001.32876712329	2.67469544322586
2001.41369863014	4.25767846064501
2001.49589041096	4.0939215967742
2001.58082191781	4.42143532451645
2001.74794520548	4.85812029483864
2001.83287671233	5.89524709935506
2001.91506849315	7.42364449548395
2002	6.33193206967725
2002.08493150685	7.69657260193531
2002.16164383562	5.24021964387117
2002.24657534247	4.96729153741918
2002.41369863014	5.94983272064534
2002.49589041096	5.89524709935506
2002.58082191781	5.51314775032253
2002.66575342466	5.94983272064534
2002.74794520548	5.56773337161281
2002.83287671233	7.58740135935477
2002.91506849315	8.62452816387119
2003	8.82103640051605
2003.08493150685	8.56994254258092
2003.16164383562	7.80574384451586
2003.24657534247	6.41381050161266
2003.32876712329	7.58740135935476
2003.41369863014	7.75115822322558
2003.49589041096	8.29701443612893
2003.58082191781	8.18784319354839
2003.66575342466	8.95204189161283
2003.74794520548	9.27955561935509
2003.83287671233	9.98916869612925
2003.91506849315	9.82541183225782
2004	9.22496999806481
2004.08469945355	8.51535692129064
2004.16393442623	7.96950070838729
2004.24863387978	8.29701443612893
2004.3306010929	9.27955561935509
2004.41530054645	8.29701443612893
2004.49726775956	8.07867195096784
2004.58196721311	7.91491508709702
2004.66666666667	7.91491508709702
2004.74863387978	8.51535692129065
2004.83333333333	9.49789810451618
2004.91530054645	9.82541183225782
2005	8.95204189161283
2005.08493150685	8.07867195096784
2005.16164383562	7.64198698064504
2005.24657534247	7.20530201032285
2005.32876712329	7.47823011677422
2005.41369863014	7.80574384451586
2005.49589041096	6.82320266129032
2005.58082191781	6.93237390387087
2005.66575342466	6.44110331225779
2005.74794520548	7.53281573806449
2005.83287671233	8.13325757225811
2005.91506849315	6.71403141870978
2006	5.84066147806479
2006.08493150685	5.84066147806479
2006.16164383562	4.20309283935474
2006.24657534247	3.60265100516112
2006.32876712329	3.05679479225839
2006.41369863014	3.15504891058051
2006.49589041096	1.88320393451628
2006.58082191781	1.74673988129059
2006.66575342466	1.52839739612888
2006.74794520548	1.25546928967752
2006.83287671233	1.69215426000032
2006.91506849315	2.83845230709667
2007	2.7838666858064
2007.08493150685	2.74565675090346
2007.16164383562	0.982541183225533
2007.24657534247	0.764198698064441
2007.32876712329	0.982541183225533
2007.41369863014	0.0545856212902725
2007.49589041096	0.272928106451364
2007.58082191781	0.436684970322804
2007.66575342466	2.29259609419332
2007.74794520548	2.83845230709667
2007.83287671233	4.20309283935474
2007.91506849315	4.47602094580672
2008	3.27513727741948
2008.08469945355	4.14850721806447
2008.16393442623	3.11138041354866
2008.24863387978	2.7838666858064
2008.3306010929	2.94762354967722
2008.41530054645	3.16596603483893
2008.49726775956	2.67469544322585
2008.58196721311	2.23801047290305
2008.66666666667	2.23801047290305
2008.74863387978	3.54806538387084
2008.83333333333	4.42143532451645
2008.91530054645	4.20309283935474
2009	3.27513727741948
2009.08493150685	3.11138041354866
2009.16164383562	1.96508236645169
2009.24657534247	2.18342485161278
2009.32876712329	1.69215426000032
2009.41369863014	1.47381177483861
2009.49589041096	0.38209934903253
2009.58082191781	-0.70961307677417
2009.66575342466	-0.327513727741639
2009.74794520548	-0.0545856212902739
2009.83287671233	0.38209934903253
2009.91506849315	0.764198698064441
2010	0.764198698064441
2010.08493150685	-0.272928106451366
2010.16164383562	0.272928106451364
2010.24657534247	0.38209934903253
2010.32876712329	0.982541183225532
2010.41369863014	1.03712680451643
2010.49589041096	1.52839739612888
2010.58082191781	2.29259609419332
2010.66575342466	1.63756863870943
2010.74794520548	4.58519218838727
2010.83287671233	6.08629677387102
2010.91506849315	5.84066147806479
2011	4.91270591612891
2011.08493150685	3.23692734251591
2011.16164383562	2.01966798774196
2011.24657534247	1.91595530729032
2011.32876712329	1.91049674516141
2011.41369863014	1.61573439019382
2011.49589041096	1.91049674516141
2011.58082191781	2.1233806681936
2011.66575342466	2.4836457687099
2011.74794520548	3.70090512348386
2011.83287671233	4.61248499903241
2011.91506849315	4.85812029483863
2012	5.5677333716128
2012.08469945355	4.80353467354836
2012.16393442623	4.80353467354836
2012.3306010929	6.79590985064519
2012.41530054645	7.47823011677422
2012.49726775956	6.05900396322588
2012.58196721311	7.3144732529034
2012.66666666667	7.80574384451586
2012.74863387978	9.2959313057418
2012.91530054645	9.11579875548365
2013	9.0066275129031
2013.08493150685	7.86032946580675
2013.16164383562	7.25988763161313
2013.24657534247	6.71403141870978
2013.32876712329	6.71403141870978
2013.41369863014	6.76861704000005
2013.49589041096	6.27734644838697
2013.58082191781	6.44110331225779
2013.66575342466	6.76861704000005
2013.74794520548	7.15071638903258
2013.83287671233	7.23259482096799
2013.91506849315	7.64198698064504
2014	6.2227608270967
2014.08493150685	4.85812029483863
2014.16164383562	3.54806538387084
2014.24657534247	3.60265100516112
2014.32876712329	3.16596603483893
2014.41369863014	3.29697152593571
2014.49589041096	3.11138041354866
2014.58082191781	3.00220917096749
2014.66575342466	3.71182224774166
2014.74794520548	3.82099349032283
2014.83287671233	5.29480526516144
2014.91506849315	6.00441834193561
2015	4.58519218838727
2015.08493150685	4.34501545470994
2015.16164383562	3.05679479225839
2015.24657534247	2.51093857935504
2015.32876712329	3.93016473290337
2015.41369863014	4.21400996361317
2015.49589041096	3.32972289870975
2015.58082191781	3.05679479225839
2015.66575342466	2.7838666858064
2015.74794520548	2.82753518283887
2015.83287671233	4.63977780967754
2015.91506849315	4.91270591612891
2016	5.24021964387117
2016.08469945355	4.31226408193528
2016.16393442623	4.530606567097
2016.24863387978	4.80353467354836
2016.3306010929	6.2227608270967
2016.41530054645	6.16817520580643
2016.49726775956	6.16817520580643
2016.58196721311	6.49568893354868
2016.66666666667	6.16817520580643
2016.74863387978	6.16817520580643
2016.83333333333	6.05900396322588
2016.91530054645	5.67690461419335
2017	4.58519218838727
2017.08493150685	3.76640786903255
2017.16164383562	2.89303792838695
2017.24657534247	2.51093857935504
2017.32876712329	2.12883923032251
2017.41369863014	2.07425360903223
2017.49589041096	2.3471817154836
2017.58082191781	2.94762354967722
2017.66575342466	3.76640786903255
2017.74794520548	4.58519218838727
2017.83287671233	5.45856212903226
2017.91506849315	6.00441834193561
2018	4.91270591612891
2018.08493150685	4.14850721806446
2018.16164383562	3.65723662645139
2018.24657534247	4.36684970322556
2018.32876712329	4.80353467354836
2018.41369863014	5.29480526516144
2018.49589041096	5.45856212903225
2018.58082191781	5.13104840129062
2018.66575342466	5.81336866741965
2018.74794520548	6.05900396322588
2018.83287671233	6.38651769096752
2018.91506849315	6.16817520580642
2019	5.67690461419335
2019.08493150685	5.02187715870945
2019.16164383562	3.8755791116131
2019.24657534247	3.49347976258057
2019.32876712329	3.05679479225839
2019.41369863014	3.32972289870975
2019.49589041096	4.03933597548392
2019.58082191781	4.09392159677419
2019.66575342466	4.63977780967754
2019.74794520548	5.18563402258089
2019.83287671233	6.93237390387087
2019.91506849315	8.62452816387119
2020	9.60706934709672
2020.08469945355	9.49789810451618
2020.16393442623	9.51427379090351
2020.24863387978	9.79266045948377
2020.3306010929	11.5448589029033
2020.41530054645	12.7184497606454
2020.49726775956	13.8647478077417
2020.58196721311	15.0492557897417
2020.66666666667	18.1224262683874
