Time	Magnitude	Latitude	Longitude	Depth	ClosestLakeID	ClosestLakeDist_km
1997.101607	6.4	-19.905	-173.136	28	290	2349.85501669329
1997.107523	6.1	-14.337	-76.165	23.2	929	369.338445295972
1997.147648	5.53	10.839	-43.624	13	575	1229.16864771142
1997.152151	5.63	-21.163	169.632	27.9	1782	1858.99472752422
1997.154738	5.98	-47.565	100.246	15	1390	2390.6418364472
1997.157784	7.08	29.885	68.202	29.7	4342	287.792690017641
1997.161541	5.62	39.467	76.807	20	1655	168.370647207852
1997.169502	5.57	34.975	139.216	12	1019	158.319145717756
1997.175107	5.54	11.926	43.415	10	814	196.446648886772
1997.184768	5.5	11.563	43.404	10	814	182.01247785436
1997.188847	6.05	-31.154	-177.666	10	290	1031.94381240064
1997.190437	6.83	7.698	127.525	22.6	1188	294.379189986867
1997.194441	5.54	-36.471	-97.649	10	214	2205.85203003365
1997.199847	5.92	-59.793	150.074	15	758	1891.13274461152
1997.223456	5.85	30.896	-41.658	12.3	762	2259.37638591488
1997.227488	5.64	-4.526	-105.239	15	4328	2568.34314943255
1997.230268	6.1	31.977	130.433	25	4542	531.975719486094
1997.247456	6.07	7.86	-82.351	29.4	16689	306.237606770404
1997.266643	5.53	18.766	-106.237	10	9920020	345.756463989969
1997.280846	5.55	-10.705	164.341	22.2	5747	1850.37297967279
1997.281239	5.51	-18.362	-71.173	27.6	20	336.811072483333
1997.284948	5.5	16.358	-86.9	18.3	2436	168.616980418312
1997.295393	5.56	-62.818	-157.938	10	2247	2871.09936675251
1997.295675	5.55	27.867	56.866	28.8	8870	372.824074002825
1997.296627	5.52	-56.112	-143.542	21.9	2247	3455.09182223553
1997.296765	5.58	78.458	126.07	20	474	686.284912275372
1997.304304	6.64	11.111	-60.918	25.6	67	518.647970548242
1997.311756	5.53	46.079	153.044	24.8	705	1093.98011866679
1997.312479	5.76	-48.184	-10.002	10	1311	3567.09598875984
1997.315332	5.6	-53.723	140.506	15	758	1267.63408772609
1997.320893	5.51	-29.62	60.74	14.5	986	1833.81845585655
1997.321028	6.72	-42.303	42.364	18.9	557	1801.8301004262
1997.329184	6.9	18.832	-107.319	10	9920020	415.089471470412
1997.348562	5.98	51.706	-170.693	22.1	376	1047.21105091247
1997.3508	6	13.268	144.763	29	1215	1844.90791791337
1997.353406	7.18	33.815	59.771	10	8292	252.369262324341
1997.357777	6.46	-36.201	-97.702	15	214	2221.30603542447
1997.359543	5.89	10.149	121.646	21.2	502	381.900369870776
1997.374969	5.55	-30.615	-177.207	15	290	1106.05126514341
1997.377416	5.77	6.934	-82.492	10	16689	378.257018589465
1997.381982	5.88	-59.701	150.529	10	758	1885.66995754809
1997.390126	5.74	34.499	137.566	23.6	267	160.212755665425
1997.399746	6.04	-54.727	-136.049	15	2247	3933.15711405144
1997.406462	6.45	-35.902	-102.563	10	214	2639.35798898671
1997.409604	5.61	-54.185	5.762	15	599	3059.88121371257
1997.417684	5.57	-3.417	148.897	15	844	648.656083533051
1997.417881	5.52	-53.585	140.598	10	758	1251.13492525494
1997.417911	6.07	-57.756	-25.36	24	304	2596.77299337582
1997.425137	5.67	-56.698	147.72	15	758	1532.23279144393
1997.42741	5.53	-57.546	157.904	15	525	1528.07901132113
1997.435478	5.94	-21.254	171.635	15	290	1992.53826182585
1997.43987	6.52	-35.611	-108.123	10	214	3116.82102111549
1997.459074	5.58	-27.644	-64.85	20	1031	18.1533798706097
1997.466229	5.53	32.264	60.018	25.3	543	164.375639398315
1997.477559	5.83	-20.681	174.318	15	290	2019.92754234152
1997.478335	6.35	-1.871	127.965	25	314	723.85687287311
1997.478885	5.79	-16.029	-172.753	21.7	290	2762.88649305314
1997.479562	5.82	34.425	131.643	21.5	4542	348.432727158693
1997.481885	5.79	4.73	-82.708	10	16689	582.567830069927
1997.483385	6.15	-49.723	-114.73	10	883	2916.87615983437
1997.484447	5.85	38.219	-26.738	10	5380	1607.10880871404
1997.49393	5.65	19.387	-155.074	10	2468	3809.07162410409
1997.509685	6.8	-30.027	-71.799	25	15203	411.462014930243
1997.510863	5.81	16.131	-88.011	15	2436	129.41728425247
1997.512585	5.51	0.979	97.432	23.7	160	237.393813101249
1997.514306	5.76	23.902	142.83	25	1019	1370.43999927145
1997.515422	5.83	51.457	-178.426	27.5	376	1342.10069520645
1997.518983	6.93	10.452	-63.582	20	3824	380.026156413491
1997.52121	5.85	-22.861	-71.062	20	131	610.912043477914
1997.54556	5.86	-29.306	-71.662	27.3	15203	471.497675811956
1997.546943	6.05	52.421	-167.415	15	927	877.03319555048
1997.567206	5.54	35.54	21.186	15	2559	373.783577269698
1997.569562	5.88	22.399	143.056	20	1019	1539.10872663544
1997.573542	5.5	1.562	-90.795	10	1860	1189.24683391302
1997.58899	5.52	-42.855	-16.166	10	6767	3394.63903613262
1997.590109	6.05	-15.139	-175.018	20	290	2776.64052486552
1997.601467	6.59	-15.628	-178.997	20	290	2624.00549078534
1997.605446	6.21	-16.112	124.402	20.8	219	466.139425491168
1997.617818	5.5	-0.798	121.809	27.5	482	182.097871914364
1997.61894	6.19	-4.443	-105.779	10	4328	2573.57682243532
1997.620681	5.69	-5.895	-81.08	20	2037	576.572022839547
1997.625848	5.98	-13.56	167.606	21.8	1782	2184.861350328
1997.627952	5.52	-16.417	-173.367	17	290	2699.0736710841
1997.632587	5.97	4.275	96.517	15	160	342.834367643339
1997.63334	6.45	-41.571	80.184	15	1390	3447.66279186776
1997.644223	5.62	30.098	67.977	15.9	4342	281.026857748145
1997.657339	6.52	-3.635	144.435	15	844	162.320613886491
1997.659534	5.76	14.617	144.756	20	1215	1981.86858847042
1997.666052	5.6	-1.631	-15.559	12.7	9910492	1045.48179775086
1997.670817	6.09	-55.217	-128.943	15	880	3666.33210555275
1997.690732	6.03	-21.429	-174.251	15	290	2147.83555438039
1997.69182	5.59	-52.845	19.544	15	599	2513.8624541309
1997.692082	5.52	-59.145	-16.769	14.9	304	3055.06537635458
1997.69454	5.55	-36.134	-101.094	11.9	214	2507.03995748132
1997.696344	5.71	-63.308	-164.295	15	2247	2640.00648510364
1997.710181	5.55	19.293	121.208	25.6	6757	275.711783226512
1997.713248	5.66	-60.699	-24.234	15	304	2617.79878736944
1997.719169	5.54	-16.487	-177.398	19.4	290	2565.11807924989
1997.720772	5.55	-11.08	163.196	23.7	5747	1728.12904671782
1997.721449	5.89	-7.421	30.481	25	6	73.5772468853384
1997.723489	5.53	14.373	-93.008	28	348	197.587583993583
1997.726883	5.79	-65.436	179.351	15	603	2356.16653506086
1997.731958	5.96	-13.718	66.22	19.3	986	1940.26436466523
1997.733123	5.66	43.008	12.803	10	1372	58.5040743291712
1997.744748	6.15	31.992	141.968	20	1019	473.798114663531
1997.756213	5.57	41	-125.189	15	4206	210.489682915483
1997.756739	5.63	15.988	-46.855	10	575	1401.37094235283
1997.757076	5.64	-35.355	-106.674	15	214	3006.33218299054
1997.768349	5.86	41.994	144.944	20	1588	651.202422876419
1997.781161	6.4	36.446	22.256	24	2559	279.770350375098
1997.784096	5.62	42.872	12.892	10	1372	70.5544140547654
1997.791686	6.16	-57.558	148.448	10	758	1631.73927175237
1997.797843	5.74	-21.94	-174.686	19.9	290	2077.76539242239
1997.81619	5.56	7.265	127.483	15	1188	325.297651663519
1997.816784	5.73	-53.977	-133.021	17.8	880	3959.46770878053
1997.817276	5.69	-55.254	-129.422	15	880	3694.16490672882
1997.837383	5.5	29.036	85.385	10	648	29.8860690861858
1997.843276	5.56	-43.908	-78.161	15	1408	477.511604324836
1997.844989	5.57	38.352	22.262	21.2	2559	88.7519114636653
1997.845284	5.85	27.913	142.728	24.7	1019	930.79571799008
1997.851933	7.51	35.109	87.396	20	373	161.936405189251
1997.857722	5.61	0.065	-16.893	8.2	9910492	970.003072917171
1997.862131	5.55	-35.425	-105.197	10	214	2879.72168094179
1997.86839	5.6	0.728	-27.137	20.7	1560	1295.92062079078
1997.869684	5.85	38.877	25.77	15	3963	227.765232330879
1997.875463	5.53	-20.674	-174.381	15	290	2219.6630803509
1997.879663	6.58	37.509	20.844	15	2559	164.366007145256
1997.891889	5.6	-21.818	170.438	25	1782	1906.41202697285
1997.892294	5.61	40.002	138.884	10	1588	299.764990178885
1997.896375	5.63	-13.182	175.08	25	1782	2817.3996642984
1997.898727	7.02	1.229	122.498	25	482	407.824331128991
1997.899273	5.7	46.581	153.353	20.1	705	1033.36861222238
1997.928373	5.5	64.794	-88.042	13.6	1295	144.150961158889
1997.933127	5.7	-14.457	167.433	27.1	1782	2100.23228797703
1997.947414	5.62	71.254	-8.506	12.5	9910439	741.496841340635
1997.948823	5.69	-41.318	-87.461	15	214	1223.80821822288
1997.949653	5.69	-59.601	-26.254	25	304	2517.05921172392
1997.95328	5.75	-20.183	67.799	10	986	2049.73246133097
1997.955637	5.9	-62.294	165.728	15	525	1903.71034311087
1997.956113	5.5	30.055	-42.737	15.5	762	2295.58516715606
1997.956173	5.95	16.116	-98.904	17.5	4328	230.370637818923
1997.957183	5.69	-35.445	-106.153	15	214	2958.88143271589
1997.958094	6.6	51.098	178.882	20	705	1311.02687392901
1997.960961	5.71	-2.111	99.525	20	1510	201.33279422587
1997.962627	5.8	14.69	144.771	18	1215	1989.97436908066
1997.987244	6.16	-55.874	-4.451	10	599	3658.87455380245
1997.987276	5.69	-17.665	-174.613	15.4	290	2523.25128213267
1997.991012	5.68	-52.173	27.721	15	599	2394.11167920752
1997.994721	5.75	25.326	96.522	10.3	8315	198.282077460663
1998.004811	6.24	-35.338	-15.965	10	6767	3040.71541515614
1998.006735	5.77	54.065	-164.004	16.4	927	586.769105955695
1998.02371	5.71	41.103	114.555	10	2766	131.339277435704
1998.023831	6.16	-11.957	-72.034	16.1	1567	418.913785479281
1998.028756	5.7	-34.493	-112.161	10	214	3503.67258343763
1998.030642	6.66	-15.964	-179.227	20	290	2582.99136912169
1998.034522	5.76	-39.832	46.229	10	557	1805.05552544097
1998.036378	5.99	-2.127	68.097	10	3551	1652.33353798726
1998.049339	5.63	-0.528	-20.2	10	9910492	1279.44300298185
1998.050012	6.17	-44.965	-79.537	15	1408	606.921071013002
1998.051125	5.8	-35.069	-110.661	15	214	3352.50233082081
1998.056099	5.7	-58.86	149.283	15	758	1781.62674709281
1998.057861	5.55	-28.03	-177.891	15	290	1327.9346415564
1998.065275	5.62	-15.476	-176	15	290	2711.27212109636
1998.069713	5.85	-47.429	165.355	15	525	306.633742126102
1998.079036	5.51	21.714	145.658	29.1	1019	1673.53433778994
1998.083449	6	-36.425	-97.697	10	214	2211.70936521691
1998.089326	6.32	15.802	-96.384	27	375	272.644513105048
1998.093379	5.88	37.116	70.085	19.4	1807	148.209884024585
1998.127297	6.72	52.654	-33.629	10	1407	1531.9796722172
1998.133283	5.83	-10.868	-74.323	17.9	929	195.345755494539
1998.134411	6.5	-4.504	129.055	20	1220	807.646632984909
1998.143789	5.62	-56.94	147.575	20	758	1558.36675676263
1998.148887	5.51	51.699	176.864	24.5	705	1155.91891399543
1998.151392	5.58	53.818	-35.305	14.9	1407	1446.23770952944
1998.173869	5.51	1.632	93.065	19.2	160	664.953407107993
1998.198001	6.58	30.111	57.624	20.9	543	371.088277984146
1998.210426	5.5	11.679	141.958	20	1215	1571.25987806992
1998.211027	5.62	40.024	76.633	18.2	1079	132.491786630128
1998.214595	6.68	-49.611	163.822	15	525	570.554336322021
1998.215091	5.5	-54.684	-135.387	10	2247	3975.95580259129
1998.21681	6.22	79.833	2.435	15	9910439	592.217588077371
1998.21779	6.05	-11.568	66.184	18.9	986	2010.37926221581
1998.226239	8.09	-63	149.721	20	758	2240.86812302622
1998.231303	5.78	-3.302	140.673	19.3	844	290.631395902193
1998.231407	5.65	-58.689	-25.273	20	304	2584.85632846853
1998.235621	5.58	-22.949	172.367	15	290	1793.54203303649
1998.237651	6.08	0.01	-18.051	26	9910492	1061.72504265663
1998.247505	5.77	35.298	-35.926	15	1407	2156.6270369029
1998.247629	6.66	-40.321	-75.058	10	214	210.357392546443
1998.252268	5.6	-25.557	69.644	15	986	2358.32264963046
1998.269615	5.75	-12.224	67.819	15	986	2153.50550102697
1998.271391	5.74	32.545	60.133	11	543	180.532802387031
1998.271581	6.15	-1.547	-15.479	13.8	9910492	1033.11933301672
1998.2764	5.64	46.292	13.626	10	1587	219.056427319825
1998.277872	5.74	-15.617	-71.754	10	1567	192.727516108029
1998.285123	5.83	58.45	164.662	10	705	487.701380717471
1998.298301	5.56	-17.814	-173.06	28	290	2566.53962277522
1998.311445	6.28	-35.532	-18.058	15	6767	2871.70540641619
1998.324383	5.58	30.803	141.988	27.4	1019	601.588936597276
1998.332894	5.55	34.951	139.183	10	1019	162.307510161107
1998.33533	7.45	22.491	125.473	20	6757	760.210662226724
1998.35251	6.32	13.68	-90.898	20	1329	118.373344538116
1998.364926	5.94	40.316	143.368	20	1588	424.208055285435
1998.377674	5.59	-43.236	41.426	10	557	1851.90059190598
1998.385217	6.56	-17.914	-65.469	25	131	197.751066171204
1998.398746	5.71	-50.585	139.841	10	758	975.18763648785
1998.403513	5.6	37.47	78.777	20	1655	250.822369992827
1998.408659	6.13	39.14	143.527	24.2	1588	352.067877819587
1998.425695	5.51	-18.75	-173.295	27.2	290	2460.92061714485
1998.435328	5.5	-18.971	-173.179	15	290	2443.08526134384
1998.454208	6.19	-52.853	159.906	10	525	1022.03328314562
1998.45908	6.22	-11.695	-14.03	10	9910492	2071.86167721778
1998.45912	5.86	-45.552	-76.155	15	588	355.087949084399
1998.472463	5.67	10.616	-76.357	29.5	1385	144.844370164474
1998.473947	5.62	-58.356	-13.906	10	304	3236.9624884534
1998.476243	5.94	-37.299	-17.263	12.4	6767	3015.94942633731
1998.480158	5.58	17.735	-61.627	20	3824	1053.40981577032
1998.48482	6.25	36.941	35.257	20	3539	15.9194705811751
1998.491401	6.27	-60.636	153.256	10	525	1960.61380662255
1998.516692	6.14	38.604	-28.422	10	5380	1743.26476996551
1998.517955	5.71	-1.318	-15.968	27.5	9910492	1036.78253347036
1998.535969	5.58	12.071	143.396	24	1215	1664.0972944432
1998.538542	5.7	23.503	120.713	25	4748	379.291121857647
1998.545176	5.51	-26.66	-114.497	10	214	4122.93147719359
1998.546327	5.73	30.039	88.262	15	382	115.108036455094
1998.55929	6.1	21.409	121.993	20	6757	513.751415785716
1998.582327	5.62	39.557	77.016	15	1655	149.078323015564
1998.585134	5.51	-27.424	-148.784	10	290	3497.97031227343
1998.589077	5.75	-56.7	147.66	10	758	1532.15640763103
1998.589275	5.54	-0.557	-80.382	20	2037	84.8234203085517
1998.5893	5.8	-52.971	21.72	15	599	2498.50113140428
1998.591479	6.14	-54.789	-135.526	15	2247	3965.76062391282
1998.591655	5.61	33.081	46.251	25	8742	89.0220810438112
1998.595673	5.89	-59.646	-150.978	10	2247	3079.12199503237
1998.604822	5.92	7.358	94.158	20	1042	529.858434662279
1998.616171	5.51	-63.695	147.907	10	758	2309.01091684109
1998.62799	5.54	-57.987	148.36	10	758	1678.56831431544
1998.632242	5.54	-53.912	-134.285	10	880	4039.19909997221
1998.632779	6.09	51.681	175.294	25	705	1058.21704968877
1998.64088	6.67	11.667	-88.088	20	168	204.474963670952
1998.645642	5.83	30.148	88.232	20	382	103.663481858761
1998.651273	6.33	39.482	77.29	20	1655	127.413512775248
1998.658659	6.3	17.061	148.256	20	1019	2249.38860878085
1998.659772	6.07	50.835	-130.552	14.1	4747	369.509436963114
1998.660116	5.53	53.66	161.855	20	705	165.061767353434
1998.670314	5.82	39.8	140.864	15	1588	266.894735343515
1998.671488	6.15	27.71	86.916	15	648	180.439368427437
1998.675077	5.6	-54.547	144.136	15	758	1297.60353458413
1998.6804	5.56	-32.344	-111.846	15	214	3580.43342690744
1998.680431	6.03	-36.281	-97.759	15	214	2222.74798749149
1998.68714	5.62	40.002	15.915	16.1	486	374.385622740766
1998.687688	5.74	-65.529	-176.908	15	603	2438.23424935339
1998.70006	6.04	-34.994	-107.992	10	214	3132.30141417157
1998.702177	6.07	51.344	-172.96	25	376	1149.04992108425
1998.703239	6.26	-5.451	151.732	25	5747	649.719815388183
1998.709638	5.69	-38.251	-93.883	10	214	1826.65614937813
1998.72157	6.02	11.843	143.222	10	1215	1633.56308989489
1998.729055	5.53	46.245	106.404	29	2283	460.189545663579
1998.740063	6.12	3.819	126.332	17.5	502	506.412486348484
1998.743676	5.81	-17.224	167.957	23.4	1782	1937.67986680366
1998.746485	5.99	13.571	-45.615	18.9	575	1259.22676671189
1998.748265	5.64	14.404	53.792	15	814	1350.58621589834
1998.75168	5.52	-56.564	-25.391	15	304	2621.99557054959
1998.772586	5.86	-0.329	119.808	20	482	198.058525515403
1998.776136	6.26	-56.466	-142.546	10	2247	3517.75479151265
1998.817436	5.61	-3.493	123.154	25	314	196.332702076995
1998.818567	5.57	33.516	141.605	15	1019	302.662762786278
1998.819675	5.82	3.056	128.578	20	502	718.555278203929
1998.829491	5.62	-6.248	98.804	20	1308	589.252873571067
1998.834114	5.71	-19.252	177.929	10	290	2181.99245541245
1998.84419	5.61	-15.58	-177.917	25	290	2651.29945871248
1998.845542	5.88	-44.341	-79.827	10	1408	615.446190178104
1998.8513	5.66	56.724	-152.247	20.4	2149	279.929872060838
1998.86101	5.66	1.041	-85.396	20	2037	669.102637991725
1998.869822	5.51	-4.122	-104.385	10	4328	2504.49841036542
1998.875116	5.74	-26.839	-113.378	15	214	4019.57059501192
1998.875196	5.75	7.684	-82.918	18.5	16689	370.68342814367
1998.881547	5.56	27.235	100.949	20	9920037	71.1265419084008
1998.882005	6.28	22.76	125.821	10	6757	805.241763135077
1998.896351	5.51	-16.085	-172.542	15	290	2765.40115753224
1998.902205	5.52	40.515	-125.055	23.5	4206	204.074090042956
1998.903136	5.63	-29.333	-176.943	25.6	290	1240.93955048778
1998.906611	5.8	-15.405	173.116	15	1782	2500.49481633347
1998.909215	7.71	-1.924	124.818	25	314	379.782862368425
1998.916631	5.69	-33.428	-109.556	15	214	3335.31490036341
1998.918513	5.71	-9.011	67.368	15	986	2244.49814839492
1998.932195	5.76	-8.379	121.411	20	3157	501.298207322565
1998.957716	5.57	16.936	-85.988	25	2436	276.890655930759
1998.982813	5.53	-40.799	-75.159	14.4	214	200.864741224201
1998.987839	5.58	20.699	-74.659	14.7	1204	366.31717782592
1999.04024	5.96	56.201	-147.264	23.4	598	493.939032632279
1999.046362	5.65	-22.366	170.419	25	1782	1882.38908768369
1999.061719	6.11	-21.251	-174.533	15	290	2154.40755109471
1999.06183	6.25	-26.534	74.403	10	986	2844.84935487861
1999.065745	6.14	4.365	-75.661	21.6	4724	110.637498670667
1999.070298	5.72	6.584	-82.721	10	16689	423.105491440786
1999.080666	5.71	43.19	46.951	15	6029	28.8796901061834
1999.083954	5.57	85.729	84.793	10	35	1273.44761195082
1999.0928	5.65	11.446	139.261	15	1215	1487.81717380586
1999.098535	5.94	19.28	121.178	25	6757	274.54080167242
1999.111812	6.01	34.282	69.116	25	4342	255.624762048654
1999.111942	5.5	-6.896	150.388	16.8	5747	431.398136660843
1999.117357	6.22	-3.52	144.863	15	844	210.911187180585
1999.120831	5.94	-15.521	168.078	15	1782	2069.08199328935
1999.121808	5.5	4.907	95.786	16.7	160	449.847712396974
1999.126905	5.76	-2.022	133.37	15	1220	386.7766877609
1999.14043	6.38	-21.431	169.777	25	1782	1860.37781300959
1999.145214	5.52	-20.805	-173.89	20	290	2226.43112517164
1999.150693	5.91	51.693	105.079	10	1037	106.897923548863
1999.154829	5.58	-63.33	169.85	15	525	2018.99472098155
1999.155478	5.52	-49.244	-8.001	10	1311	3479.08385084801
1999.16304	5.9	35.639	141.857	20	1019	141.110048533024
1999.164146	5.54	-27.835	-176.172	15	290	1422.95953028322
1999.168337	6.61	28.284	57.261	25	506	393.611279262648
1999.168705	7.06	5.336	121.854	28.1	502	387.516837483245
1999.169113	5.55	54.764	-164.17	15	927	544.590345535846
1999.170841	5.93	-34.693	-69.66	15	1926	104.766899234257
1999.178256	6.09	-15.702	-179.476	15	290	2607.3912867885
1999.216093	5.89	55.906	110.401	10	1438	182.105032475124
1999.222024	5.57	29.553	128.466	25	9920032	751.620734035394
1999.233065	5.73	-57.086	-141.241	15	2247	3599.13595726989
1999.235579	6.53	30.378	79.38	12.6	3984	89.7621175322118
1999.235862	5.77	85.631	85.488	15	35	1261.1430234567
1999.236858	5.81	-3.997	87.166	15	2645	1393.73376404273
1999.240017	5.73	10.796	-70.507	15	2894	208.641289592032
1999.24229	6.35	5.826	-82.713	10	16689	483.876528772643
1999.246818	6.17	-4.397	152.797	25	5747	816.011369196468
1999.249041	6.14	-19.865	168.272	10	1782	1800.11880743575
1999.25099	5.96	13.209	-87.668	15	168	169.568705602066
1999.258596	5.79	24.322	-46.389	10	575	2268.06809236067
1999.258997	6.3	-6.532	147.034	23.6	5747	333.46591676353
1999.2672	5.55	-42.152	84.318	10	1390	3129.6021886567
1999.275575	5.9	-20.197	168.764	25	1782	1826.70886482343
1999.288266	5.67	19.288	-155.524	10	2468	3851.87566825045
1999.321899	5.91	28.884	131.082	23.2	267	849.657460573274
1999.323117	5.81	-35.904	-103.165	10	214	2689.62408911814
1999.331078	5.59	56.689	-34.287	15	2212	1186.44534482236
1999.340029	6.12	14.401	-94.681	10.2	348	306.464083511232
1999.342803	6.2	29.441	51.922	15	1012	85.6376751411793
1999.344539	6.2	56.498	-152.86	20	152	265.014347046078
1999.350552	5.5	-42.622	84.026	10	1390	3167.20729621016
1999.353983	5.99	-36.351	-110.586	15	883	3267.25507074992
1999.366344	5.53	37.49	-118.813	15	958	59.8827801910997
1999.3753	5.85	5.553	123.892	25	502	261.568839750059
1999.381611	5.63	-60.918	-25.078	20	304	2570.47155848352
1999.385141	6.01	-20.687	170.094	20	1782	1925.01358821276
1999.398603	5.61	58.556	-137.258	10	302	209.22357667307
1999.428675	5.65	8.572	126.033	25	1188	113.041943875639
1999.429683	5.51	73.04	5.622	10	2112	710.314147322616
1999.431904	5.81	15.036	-60.329	20	3824	927.162862556318
1999.433269	5.58	-19.444	-173.439	15	290	2383.98419771513
1999.433732	5.79	-53.162	-47.183	15	304	1344.11903121773
1999.454659	5.83	-15.09	-175.556	27.7	290	2765.48872271952
1999.466643	5.53	8.343	141.439	15	1215	1200.80322217508
1999.468948	5.67	-4.419	133.907	10	1220	273.186675748752
1999.488688	5.63	-9.553	147.944	20	5747	51.1976254093806
1999.493741	5.65	70.164	-15.511	15	9920047	591.375978706535
1999.497577	5.85	49.265	-129.296	10	4747	272.984691151999
1999.5225	6.66	15.783	-88.406	15	244	88.1557727323456
1999.527772	5.52	-35.557	-104.106	10	214	2782.83685061344
1999.54469	5.5	-33.496	-176.67	16	290	889.939967957406
1999.56409	5.62	-2.917	150.685	15	5747	812.935412108513
1999.580208	5.67	37.309	-117.13	10	958	179.79896042128
1999.595516	5.55	-21.143	-175.825	15	290	2116.32680851886
1999.599277	5.55	-56.347	-143.055	15	2247	3486.04581646918
1999.606259	5.58	34.692	32.928	26.9	3007	209.365237981262
1999.608535	5.52	-18.761	-176.756	15	290	2337.91603428301
1999.609143	6.13	-1.715	122.578	25	1035	161.599198671268
1999.611568	5.51	51.96	-169.54	28.8	376	992.641760781642
1999.618964	5.6	-5.351	152.683	25	5747	735.914438074342
1999.62218	7.58	40.807	29.979	15	594	56.0406336336411
1999.622692	5.73	-21.668	-174.442	15	290	2115.55848800659
1999.635621	6.18	-58.347	-13.29	10	304	3271.7316586171
1999.63696	6.37	-40.594	-75.186	18	214	208.910431933101
1999.637312	6.53	-16.079	168.113	12	1782	2031.08411344037
1999.647691	6.1	-3.481	145.682	15	844	297.969135631533
1999.652686	5.6	-27.779	73.77	23	986	2825.3026092297
1999.655119	5.9	2.974	65.908	10	3551	1442.27272489886
1999.681034	5.98	38.066	23.507	10	2559	196.637661987045
1999.690124	5.81	-32.743	-178.277	20	290	853.677664581337
1999.693709	5.65	29.017	142.301	10	1019	801.823370043943
1999.696637	5.56	-3.486	149.704	15	5747	712.190533982203
1999.710246	5.54	-4.332	-104.323	10	4328	2526.08907807733
1999.717293	7.63	23.834	120.813	25	1777	359.579184735009
1999.720558	5.62	-63.781	-166.859	10	2247	2581.92183936814
1999.737738	6.1	54.621	168.189	15	705	511.32585313995
1999.74196	5.68	-30.733	-71.95	15	15203	361.816923404071
1999.751103	5.66	-13.498	-111.508	15	634	3722.82802177141
1999.755186	5.6	-10.784	-75.657	20	929	55.3929728635167
1999.756674	5.64	-35.85	-103.423	15	214	2713.43686506525
1999.765134	5.83	-21.137	-174.421	25	290	2170.61796929428
1999.770825	6.05	-2.022	134.249	10	1220	308.808440399704
1999.787563	7.12	34.539	-116.387	20	209	145.957574040242
1999.801193	5.6	13.861	125.302	20.6	217	450.669813856262
1999.809377	5.62	-34.868	-112.076	15	883	3474.83947439655
1999.811091	5.87	-19.382	-173.824	20	290	2374.65730612746
1999.811944	5.74	32.014	142.297	15	1019	481.77159140436
1999.817038	5.6	-23.67	-111.714	15	929	4018.18558208446
1999.838197	5.67	-45.539	96.581	15	1390	2428.72159731739
1999.838449	5.61	-15.948	-172.372	15	290	2786.31086737777
1999.855171	5.52	-6.287	-107.386	10	4328	2818.98224238345
1999.862304	7.16	40.816	31.2	13.7	9920021	89.3357117421325
1999.869235	6.95	-1.285	88.959	10	160	1189.86257409115
1999.872888	6.03	-55.966	-125.122	15	880	3412.83235470426
1999.885768	5.83	-63.15	-164.403	15	2247	2624.56462308609
1999.885783	6.13	19.067	-106.85	15	9920020	361.330392210902
1999.892155	5.58	9.49	57.182	10	814	1694.93606286518
1999.898755	5.97	55.142	165.367	20	705	329.913355216062
1999.899034	5.92	-30.378	-177.46	20	290	1115.5567510679
1999.903105	5.52	-54.853	-136.398	10	2247	3909.45904286341
1999.911521	5.81	-21.404	169.264	15	1782	1813.16288217164
1999.9146	6.27	17.655	-82.315	10	9910462	315.911787383407
1999.914871	5.59	-21.982	170.161	28.8	1782	1873.07833380701
1999.919817	5.67	40.468	42.327	10	9107	82.0192651610804
1999.920834	5.56	57.748	-32.588	10	2212	1030.54569171133
1999.933103	6.1	-9.822	160.032	15	5747	1376.26991032837
1999.939156	6.5	-36.279	-97.374	10	214	2190.77508799343
1999.95072	5.52	17.193	-85.331	17	9910462	260.595114316128
1999.951253	6.26	-5.879	151.118	23	5747	567.951336434033
1999.954666	5.65	-28.945	-13.285	10	3125	3062.1568457874
1999.955088	5.98	-50.278	139.559	15	758	957.504875522931
1999.956657	5.65	7.955	-38.078	15	15066	1388.08876264088
1999.960957	6.17	-2.438	139.75	16	1215	214.137184103669
1999.963076	5.72	-4.499	151.47	15	5747	709.049108262912
1999.971274	5.67	-54.37	1.948	15	599	3242.12456264927
1999.971429	5.96	-11.006	165.663	15	5747	1996.25036934696
1999.971893	5.59	35.202	-1.348	10	3235	326.017799903687
1999.972409	5.63	-0.701	-91.955	15	2037	1362.87387038879
1999.977576	6.23	-56.226	147.065	15	758	1477.19330348907
1999.980224	5.8	-28.242	-176.595	15	290	1363.28484995701
1999.987769	6.13	5.62	-82.613	15	16689	494.973860540669
1999.997944	5.98	-60.676	153.941	10	525	1942.9772361045
2000.010258	5.54	-56.106	-58.727	10	304	587.141626013605
2000.012173	6.07	58.053	-136.888	12	302	219.487847514312
2000.021665	6.4	-18.741	174.523	25	290	2233.92282096785
2000.035549	5.89	25.572	101.184	15	18104	88.1037765435283
2000.042475	5.56	6.795	-71.917	15	9900024	122.082017368018
2000.043498	5.81	-14.581	-177.297	10	290	2774.03447735848
2000.049394	5.66	-28.576	-176.359	20	290	1342.26492947386
2000.050388	6.05	43.584	-127.46	10	629	473.137890827261
2000.052384	5.67	13.126	125.637	15	1188	408.483162958181
2000.052598	5.76	-59.306	-17.429	10	304	3014.51107547022
