Time_10km	CumEQ_10km	Time_20km	CumEQ_20km	Time_30km	CumEQ_30km	Time_40km	CumEQ_40km	Time_50km	CumEQ_50km	Time_100km	CumEQ_100km	Time_150km	CumEQ_150km
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2007.546671	145	2000.225005	145
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2007.785135	145	2000.281645	145
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2007.785135	146	2000.281645	146
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2007.827867	146	2000.397156	146
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2007.827867	147	2000.397156	147
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2007.965527	147	2000.427412	147
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2007.965527	148	2000.427412	148
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2007.998008	148	2000.45901	148
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2007.998008	149	2000.45901	149
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2008.031515	149	2000.462924	149
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2008.031515	150	2000.462924	150
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2008.051414	150	2000.550524	150
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2008.051414	151	2000.550524	151
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2008.088475	151	2000.603661	151
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2008.088475	152	2000.603661	152
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2008.216125	152	2000.611731	152
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2008.216125	153	2000.611731	153
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2008.359396	153	2000.695467	153
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2008.359396	154	2000.695467	154
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2008.379471	154	2000.741889	154
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2008.379471	155	2000.741889	155
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2008.39372	155	2000.76701	155
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2008.39372	156	2000.76701	156
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2008.491534	156	2000.833516	156
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2008.491534	157	2000.833516	157
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2008.559338	157	2000.872358	157
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2008.559338	158	2000.872358	158
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2008.581399	158	2000.954682	158
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2008.581399	159	2000.954682	159
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2008.63659	159	2001.144439	159
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2008.63659	160	2001.144439	160
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2008.646443	160	2001.277069	160
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2008.646443	161	2001.277069	161
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2008.647658	161	2001.34908	161
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2008.647658	162	2001.34908	162
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2008.654104	162	2001.482785	162
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2008.654104	163	2001.482785	163
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2008.660793	163	2001.61167	163
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2008.660793	164	2001.61167	164
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2008.760196	164	2001.763444	164
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2008.760196	165	2001.763444	165
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2008.762094	165	2001.818571	165
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2008.762094	166	2001.818571	166
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2008.77585	166	2001.868291	166
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2008.77585	167	2001.868291	167
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2008.857103	167	2001.903665	167
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2008.857103	168	2001.903665	168
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2009.020689	168	2001.932405	168
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2009.020689	169	2001.932405	169
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2009.136643	169	2001.970895	169
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2009.136643	170	2001.970895	170
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2009.518061	170	2002.024555	170
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2009.518061	171	2002.024555	171
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2009.558202	171	2002.089801	171
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2009.558202	172	2002.089801	172
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2009.653875	172	2002.309248	172
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2009.653875	173	2002.309248	173
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2009.697023	173	2002.421926	173
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2009.697023	174	2002.421926	174
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2009.850348	174	2002.447889	174
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2009.850348	175	2002.447889	175
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2009.860576	175	2002.469881	175
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2009.860576	176	2002.469881	176
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2010.031244	176	2002.605514	176
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2010.031244	177	2002.605514	177
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2010.179619	177	2002.618014	177
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2010.179619	178	2002.618014	178
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2010.450884	178	2002.644348	178
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2010.450884	179	2002.644348	179
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2010.513335	179	2002.671047	179
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2010.513335	180	2002.671047	180
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2011.122697	180	2002.685232	180
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2011.122697	181	2002.685232	181
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2011.138373	181	2002.732201	181
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2011.138373	182	2002.732201	182
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2011.378081	182	2002.809736	182
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2011.378081	183	2002.809736	183
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2011.443822	183	2002.852868	183
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2011.443822	184	2002.852868	184
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2011.44697	184	2002.916379	184
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2011.44697	185	2002.916379	185
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2011.721124	185	2002.940889	185
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2011.721124	186	2002.940889	186
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2011.806832	186	2002.993021	186
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2011.806832	187	2002.993021	187
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2011.844386	187	2003.053021	187
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2011.844386	188	2003.053021	188
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2012.20351	188	2003.069751	188
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2012.20351	189	2003.069751	189
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2012.287736	189	2003.146026	189
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2012.287736	190	2003.146026	190
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2012.345502	190	2003.164266	190
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2012.345502	191	2003.164266	191
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2012.361337	191	2003.26907	191
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2012.361337	192	2003.26907	192
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2012.380797	192	2003.288251	192
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2012.380797	193	2003.288251	193
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2012.430309	193	2003.32654	193
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2012.430309	194	2003.32654	194
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2012.477298	194	2003.38606	194
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2012.477298	195	2003.38606	195
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2012.609216	195	2003.510715	195
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2012.609216	196	2003.510715	196
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2012.611771	196	2003.52009	196
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2012.611771	197	2003.52009	197
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2012.628074	197	2003.526558	197
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2012.628074	198	2003.526558	198
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2012.677926	198	2003.549997	198
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2012.677926	199	2003.549997	199
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2012.682105	199	2003.561741	199
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2012.682105	200	2003.561741	200
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2012.784192	200	2003.564602	200
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2012.784192	201	2003.564602	201
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2012.849469	201	2003.614562	201
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2012.849469	202	2003.614562	202
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2012.859823	202	2003.634521	202
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2012.859823	203	2003.634521	203
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2012.976218	203	2003.705614	203
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2012.976218	204	2003.705614	204
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2013.150741	204	2003.720086	204
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2013.150741	205	2003.720086	205
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2013.328651	205	2003.78787	205
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2013.328651	206	2003.78787	206
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2013.39126	206	2003.841314	206
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2013.39126	207	2003.841314	207
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2013.414347	207	2003.867993	207
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2013.414347	208	2003.867993	208
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2013.502551	208	2003.999946	208
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2013.502551	209	2003.999946	209
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2013.889899	209	2004.073362	209
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2013.889899	210	2004.073362	210
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2014.272355	210	2004.095492	210
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2014.272355	211	2004.095492	211
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2014.389781	211	2004.145387	211
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2014.389781	212	2004.145387	212
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2014.585501	212	2004.164703	212
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2014.585501	213	2004.164703	213
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2014.625888	213	2004.1795	213
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2014.625888	214	2004.1795	214
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2014.643206	214	2004.229468	214
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2014.643206	215	2004.229468	215
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2014.665262	215	2004.234857	215
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2014.665262	216	2004.234857	216
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2014.68117	216	2004.251623	216
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2014.68117	217	2004.251623	217
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2014.742153	217	2004.323176	217
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2014.742153	218	2004.323176	218
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2014.764069	218	2004.355859	218
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2014.764069	219	2004.355859	219
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2014.785681	219	2004.52557	219
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2014.785681	220	2004.52557	220
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2014.785946	220	2004.535263	220
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2014.785946	221	2004.535263	221
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2014.9186	221	2004.588982	221
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2014.9186	222	2004.588982	222
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2015.239082	222	2004.609606	222
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2015.239082	223	2004.609606	223
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2015.334986	223	2004.644546	223
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2015.334986	224	2004.644546	224
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2015.59496	224	2004.655908	224
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2015.59496	225	2004.655908	225
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2015.790503	225	2004.683081	225
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2015.790503	226	2004.683081	226
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2015.808129	226	2004.790658	226
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2015.808129	227	2004.790658	227
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2015.874877	227	2004.808685	227
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2015.874877	228	2004.808685	228
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2015.876054	228	2004.81613	228
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2015.876054	229	2004.81613	229
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2015.89839	229	2004.878505	229
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2015.89839	230	2004.878505	230
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2015.92971	230	2004.885252	230
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2015.92971	231	2004.885252	231
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2016.24981	231	2004.901029	231
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2016.24981	232	2004.901029	232
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2016.438447	232	2005.055642	232
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2016.438447	233	2005.055642	233
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2016.483149	233	2005.061849	233
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2016.483149	234	2005.061849	234
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2016.672148	234	2005.066933	234
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2016.672148	235	2005.066933	235
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2016.696732	235	2005.191832	235
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2016.696732	236	2005.191832	236
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2016.701115	236	2005.26444	236
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2016.701115	237	2005.26444	237
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2016.704307	237	2005.427298	237
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2016.704307	238	2005.427298	238
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2016.817839	238	2005.563785	238
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2016.817839	239	2005.563785	239
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2016.899659	239	2005.586477	239
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2016.899659	240	2005.586477	240
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2016.917029	240	2005.65867	240
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2016.917029	241	2005.65867	241
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2016.989311	241	2005.726421	241
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2016.989311	242	2005.726421	242
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2016.989807	242	2005.729797	242
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2016.989807	243	2005.729797	243
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2017.110434	243	2005.766352	243
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2017.110434	244	2005.766352	244
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2017.147221	244	2005.79167	244
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2017.147221	245	2005.79167	245
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2017.164856	245	2005.795053	245
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2017.164856	246	2005.795053	246
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2017.257375	246	2005.926116	246
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2017.257375	247	2005.926116	247
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2017.265701	247	2006.072768	247
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2017.265701	248	2006.072768	248
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2017.275536	248	2006.136315	248
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2017.275536	249	2006.136315	249
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2017.406182	249	2006.161427	249
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2017.406182	250	2006.161427	250
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2017.509298	250	2006.242446	250
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2017.509298	251	2006.242446	251
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2017.549455	251	2006.281709	251
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2017.549455	252	2006.281709	252
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2017.601582	252	2006.296725	252
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2017.601582	253	2006.296725	253
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2017.727217	253	2006.324517	253
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2017.727217	254	2006.324517	254
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2017.863827	254	2006.451156	254
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2017.863827	255	2006.451156	255
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2017.920525	255	2006.508324	255
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2017.920525	256	2006.508324	256
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2018.026807	256	2006.591611	256
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2018.026807	257	2006.591611	257
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2018.239437	257	2006.79974	257
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2018.239437	258	2006.79974	258
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2018.259615	258	2006.981065	258
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2018.259615	259	2006.981065	259
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2018.30621	259	2006.99691	259
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2018.30621	260	2006.99691	260
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2018.458473	260	2007.019092	260
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2018.458473	261	2007.019092	261
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2018.552832	261	2007.132394	261
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2018.552832	262	2007.132394	262
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2018.78738	262	2007.138842	262
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2018.78738	263	2007.138842	263
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2018.898543	263	2007.145326	263
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2018.898543	264	2007.145326	264
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2018.975535	264	2007.173606	264
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2018.975535	265	2007.173606	265
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2019.013199	265	2007.226781	265
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2019.013199	266	2007.226781	266
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2019.067823	266	2007.23583	266
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2019.067823	267	2007.23583	267
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2019.212249	267	2007.338451	267
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2019.212249	268	2007.338451	268
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2019.215293	268	2007.370636	268
