# Median water storage curves
# Sample sizes
# N_Reservoir_Increase	310
# N_Reservoir_Notrend	352
# N_Reservoir_Decrease	259
# N_Natural_Increase	218
# N_Natural_Notrend	376
# N_Natural_Decrease	456
# N_All_Increase	528
# N_All_Decrease	715

Year	Reservoir_Increase	Reservoir_Decrease	Natural_Increase	Natural_Decrease	All_Increase	All_Decrease
2001.75	-0.651137414096586	0.0719972319705242	-0.326148259654757	0.0350074993760264	-0.412116566604956	0.0462576605629988
2001.83333333333	-0.61354509349499	0.0822118983806489	-0.31993616648295	0.0486905771003732	-0.408085207078047	0.0556078874144604
2001.91666666667	-0.613569229643035	0.0773530563692748	-0.319742832491345	0.0679840327213587	-0.417625605231688	0.0748437837230839
2002	-0.598870466802564	0.0452576844120491	-0.293418592694529	0.0968590412593748	-0.41295534539351	0.0914695588108332
2002.08333333333	-0.605475496163495	0.117449473623287	-0.28395967314513	0.0945033644734217	-0.446713065978697	0.110345196495237
2002.16666666667	-0.643501139644106	0.132181308654463	-0.302527411325951	0.104415303009828	-0.456655161171401	0.110177377651375
2002.25	-0.666547969558025	0.127795378522293	-0.278555945143842	0.128428917442058	-0.449049979942009	0.128118567290436
2002.33333333333	-0.66105961318958	0.12961259295876	-0.310250323865757	0.107096691560673	-0.441877819137238	0.117756329363995
2002.41666666667	-0.692614899528418	0.0942777941069444	-0.276606869508184	0.0995816029380121	-0.418551856795477	0.0990108965819966
2002.5	-0.646467778010531	0.12462790978029	-0.311882251354285	0.0310658513868383	-0.433927880329339	0.0655205366933484
2002.58333333333	-0.60580855021667	0.0996908834385513	-0.308592336952036	-0.0107293574049319	-0.415304421249248	0.0120117399899773
2002.66666666667	-0.52655050932233	0.0367016861940773	-0.296609076912621	0.0426968118702606	-0.394180445262364	0.0420985189211574
2002.75	-0.559628128190105	-0.00325071317676563	-0.286479966637032	0.0255640307349669	-0.400637205116852	0.0209417434158861
2002.83333333333	-0.590345464673401	-0.00265600437953112	-0.272589558567246	0.0244391617146336	-0.401352648860281	0.0192317208128357
2002.91666666667	-0.610641791617136	0.0380048112433904	-0.308426391892408	0.0534000946351519	-0.411466683447988	0.0466371550538743
2003	-0.626914332739103	0.0170809080902097	-0.311348323185206	0.0714494009219512	-0.415659100037298	0.0591469092858872
2003.08333333333	-0.635192849067484	0.0371379879484274	-0.316132152856091	0.0940256001161716	-0.429246847520109	0.0775953317181259
2003.16666666667	-0.674330637137765	0.0321719373115328	-0.325695123220615	0.0985558693664041	-0.445744500862542	0.0851306329962094
2003.25	-0.668454262771667	0.0563794365431221	-0.333717928973799	0.131674271520312	-0.426844126091738	0.0952256373556869
2003.33333333333	-0.662904472691479	0.0554359744524541	-0.304197389506034	0.10570620689234	-0.436264945490476	0.0894703445111064
2003.41666666667	-0.652428074226552	0.0714781530025613	-0.303349140502613	0.0835150440066091	-0.408706497412029	0.0756582026021993
2003.5	-0.605782194403246	0.0458334414175761	-0.332928981775212	0.0686438725969666	-0.404223924087469	0.0567631408952553
2003.58333333333	-0.575005032687602	0.0395137129956655	-0.303442956513081	0.0356252537826309	-0.403755354503308	0.037322275765676
2003.66666666667	-0.47723513185515	0.0336317084093114	-0.240678856097761	0.0921766488519474	-0.340427763650975	0.0722515830017295
2003.75	-0.497801753713632	-0.0255446716414975	-0.227856467123332	0.0643191218424868	-0.334305033380489	0.0286323303464232
2003.83333333333	-0.48149736689579	-0.0257602146336234	-0.22631182288347	0.0697560053269274	-0.344112781486922	0.0507747741073157
2003.91666666667	-0.476106084419214	-0.0423842759027972	-0.206860394255298	0.0891094515735621	-0.325906560045875	0.0515813839382346
2004	-0.448133780651714	0.0207537761415272	-0.193085073204037	0.146600894523303	-0.325639431175354	0.110719350413388
2004.08333333333	-0.46822465614911	0.0889544855763495	-0.196608578703508	0.164395094538032	-0.321231961564697	0.143572673372895
2004.16666666667	-0.543241029930352	0.110567301994295	-0.183181662859557	0.181456345146102	-0.335872338626362	0.168649016476083
2004.25	-0.534009909186831	0.132826937214896	-0.158513367010807	0.182273085519638	-0.374841417170479	0.171905854146904
2004.33333333333	-0.523504542463705	0.110216970360272	-0.152144695337756	0.165871847670372	-0.340114255562615	0.15415470063908
2004.41666666667	-0.497982709187565	0.119273534071628	-0.168943168457839	0.150048665789658	-0.32880273701601	0.142436911811799
2004.5	-0.471410905134478	0.151437994404625	-0.231932471197196	0.115712735798861	-0.345128679110461	0.122138866206923
2004.58333333333	-0.421534734922805	0.105250162925557	-0.264018634887522	0.0191284626116111	-0.340435573261439	0.0426755772577151
2004.66666666667	-0.355898126829269	0.066853399516229	-0.204247712776845	0.0540969698863244	-0.290129140767816	0.0572330893784692
2004.75	-0.32913739498195	0.0552033584575332	-0.187616990788603	0.0424668508810349	-0.271998955264361	0.0492085599588171
2004.83333333333	-0.324185313625076	0.101820174237405	-0.168527517709628	0.0515218607675964	-0.25621138221747	0.0700727152349663
2004.91666666667	-0.320037259850141	0.116794999109638	-0.108860832725036	0.0777404626833628	-0.248762434220073	0.0853805345561398
2005	-0.303960640823885	0.088929126040659	-0.126229599237559	0.106143334278709	-0.207624979940189	0.0972599902128689
2005.08333333333	-0.327655053475737	0.0692396122667343	-0.095903759758279	0.105035951058264	-0.215024979912337	0.0920345104977051
2005.16666666667	-0.3623939979139	0.0474992753304977	-0.095928324783456	0.124481458559022	-0.232666850410438	0.100304414450236
2005.25	-0.413866181934561	0.131307853825202	-0.0875442465539317	0.10735390717674	-0.234431925144241	0.110578417587405
2005.33333333333	-0.430837502000634	0.152039623892061	-0.0833089804659198	0.0883501676273886	-0.199282491792205	0.0968467259725418
2005.41666666667	-0.470325422974469	0.182696297577618	-0.0721323480595322	0.0443053854436645	-0.202036888360356	0.0646091722507453
2005.5	-0.388881449857864	0.123321244795737	-0.084455171225359	0.0132657466800752	-0.216779615967578	0.0402514842531578
2005.58333333333	-0.315813685802773	0.117546600126642	-0.0320215857566413	0.0248907612335135	-0.155841775074557	0.0517072856195775
2005.66666666667	-0.281645844937243	0.0944318499759686	-0.0332466465140392	0.011425061416459	-0.161695057462564	0.035930751445417
2005.75	-0.253856302131358	0.0535375269843374	-0.00819543380931847	0.0259840730961821	-0.119701325400359	0.0332031944330827
2005.83333333333	-0.236090754502742	0.0434825739857249	-0.0328286954737257	0.0400533580962782	-0.145999906319664	0.0411692964824471
2005.91666666667	-0.242200084083016	0.0466736098393192	-0.0534292428769392	0.0636493357253071	-0.130555128309787	0.0493965589417572
2006	-0.248442082247529	0.0366579932369036	-0.0748637058055197	0.0571361103282149	-0.153452156551313	0.0532448246770502
2006.08333333333	-0.314582160188562	0.0408834843795616	-0.0580436461285294	0.0594914410013334	-0.177702985144421	0.0475563098316347
2006.16666666667	-0.402520886726207	0.0503071176855566	-0.0358493274786188	0.0618586084396619	-0.235779414919471	0.0617195357521148
2006.25	-0.419257987796507	0.0917216305801018	-0.0371250219087989	0.0467913730037213	-0.233706231219701	0.0607056846051774
2006.33333333333	-0.440251099761487	0.0997564894340978	-0.0411590530418825	0.0278774959999117	-0.236901267395699	0.0542353090020559
2006.41666666667	-0.422213831589537	0.13593657404801	-0.0502856277489331	0.0129405918679162	-0.177007692874224	0.0365398414474728
2006.5	-0.326714070058289	0.0966100917042236	-0.0902648217222647	-0.0662308933700555	-0.187117587837485	-0.0275513749083724
2006.58333333333	-0.227355357469177	0.0642119650270069	-0.0751874185959391	-0.0840708777375443	-0.150852898243261	-0.0505469682951468
2006.66666666667	-0.204977866352669	0.0401557422608614	-0.0604621585706024	-0.0458549559575104	-0.119779226644295	-0.0252360252763711
2006.75	-0.156672956909425	0.0148281398050642	-0.000561373945105097	-0.00800842211397496	-0.0989493611754178	-0.00658998143121335
2006.83333333333	-0.160168061095609	0.0582800104958011	-0.0247241961767764	0.0264328352976378	-0.10033775611019	0.039140853187067
2006.91666666667	-0.141634347459583	0.074980381317337	-0.0198143822599617	0.0607370280854191	-0.0826903194357607	0.0634426968697309
2007	-0.0963641798106648	0.114431827580802	-0.034139481842572	0.0689254841055112	-0.0575681518756182	0.0828288431404477
2007.08333333333	-0.140765756913251	0.101197189696647	-0.0229308059447645	0.0647563780601474	-0.0727113437493986	0.0748067413742836
2007.16666666667	-0.233143301198983	0.105438837566398	-0.00616725443927051	0.0771443821577911	-0.101319524736874	0.0848179397438817
2007.25	-0.272001698568524	0.0973732728998429	-0.00668446512227254	0.0668071199153815	-0.117049434622831	0.078901795960899
2007.33333333333	-0.258938951494154	0.109286778016905	-0.0278932614739888	0.0665853300827661	-0.110069836204471	0.0734503153202294
2007.41666666667	-0.261846531263382	0.107088856023801	-0.0147546974420329	0.0227029764387587	-0.123047287065242	0.0357560451611209
2007.5	-0.208556992765052	0.0808881125016717	-0.0617666307738782	-0.0423677782689604	-0.1273260998859	0.00352655041484038
2007.58333333333	-0.157336488017083	0.0561358981657774	-0.0213122094454803	-0.0722845558827689	-0.0752150243296941	-0.0430232521805809
2007.66666666667	-0.122734465929997	0.0422905981695101	0.0207297696709771	-0.0626850107012628	-0.0444437762210894	-0.0369424683777532
2007.75	-0.0695299195443087	0.00867756494955216	0.0826773418477594	-0.0572128785582643	-0.00896305997430087	-0.0436153939335166
2007.83333333333	-0.0864369210318853	-0.0336846925784693	0.049816877464678	-0.0203960007792644	-0.00654482238889372	-0.0211143104317345
2007.91666666667	-0.0724389088383147	-0.0606434901658525	0.0418640250876553	-0.0137181780184583	-0.0281976217681264	-0.0349401563285512
2008	-0.106607555191881	-0.0612271698310757	0.0132729823943759	0.00793585149190726	-0.0350502164279814	-0.00536147161215728
2008.08333333333	-0.173872104284974	-0.0287278741372076	0.00249013971598088	0.0283907815410425	-0.0722574716328384	-0.00760628131273053
2008.16666666667	-0.202265115516876	0.0328381113212297	0.0132168064937637	0.0289502486744048	-0.100717948231192	0.0300903237748789
2008.25	-0.262790279943108	0.0613221063862151	-0.0012988114219558	0.0166720805520054	-0.0844389897253711	0.0373383975587993
2008.33333333333	-0.290155851880352	0.0820946050453189	0.0294995520498952	0.00496706109591439	-0.115369988393989	0.0228707047860055
2008.41666666667	-0.297570897021071	0.0386481770691246	0.0288551166943436	-0.0259201689307006	-0.0824010339898858	0.00608323785158567
2008.5	-0.176462170150154	0.0407196224155403	-0.0403592884367523	-0.0639208558327095	-0.105343087970025	-0.0385071107816387
2008.58333333333	-0.0544881799331645	0.0174279020558348	-0.0177027465061283	-0.108173491833382	-0.0379883672555595	-0.0689328530003603
2008.66666666667	-0.0314794797469801	0.029733658499199	0.058358754398168	-0.0676653928593904	0.0316248402621561	-0.013770658395789
2008.75	0.058245697584067	0.0338795188069791	0.0702990096877184	-0.0384288273101948	0.0689077415999585	-0.00345701238386876
2008.83333333333	0.0813840406357156	0.0173450298381593	0.0570579354045504	-0.0336399017114199	0.069664630409093	-0.00972131230527365
2008.91666666667	0.0575673297993514	0.0386193076054251	0.079622542672642	-0.0196904488612724	0.076286000713149	-0.00279261561903819
2009	0.020712512245196	0.0206774510722301	0.073250982291138	-0.00600104323824677	0.036973718549251	0.000980702659148361
2009.08333333333	-0.0520002227074354	0.00924498287630124	0.0788853599270618	0.0171571602375629	0.0275358840624215	0.0163811403131005
2009.16666666667	-0.112746345485945	0.0365362164461332	0.0371837705925287	0.00964324046677257	-0.0236325796762358	0.0138947866795642
2009.25	-0.107076095942261	0.0276347479061406	0.0667438732387341	0.0110601122013607	-0.00871402079574896	0.0123981652857572
2009.33333333333	-0.161958184489	-0.00428397622100902	0.0820704555824537	0.0173841591896908	-0.0322689947630481	0.0168511315912457
2009.41666666667	-0.124511477793092	0.0269139505058546	0.0897078906088418	-0.0217238803430301	-0.0121428830593439	-0.0022138437517465
